Fold,Case ID,Sentence,Sentence Attention Weight,Prediction,Label
fold_4,31754,The design was subsequently further developed in association with Dr Fieldson of Simons Group and Hill Holt Wood Social Enterprise for obtaining detailed planning permission for the scheme.,0.016920126974582672,0.05031263083219528,0
fold_4,31754,"The construction of the building started in 2008 and was completed in 2010. 
 ",0.017193490639328957,0.05031263083219528,0
fold_4,31754,"The impacts of the underpinning research have affected a wide range of audiences and beneficiaries at regional, national and international levels.",0.005185888148844242,0.05031263083219528,0
fold_4,31754,"These impacts may be categorised as follows: Direct impact on design: The underpinning research, through investigation into autonomous eco-building systems and techniques, identified and developed a range of best practice and innovative novel systems for low-carbon buildings.",0.00509631959721446,0.05031263083219528,0
fold_4,31754,The research findings were applied and validated through the design and construction of the award winning Sustainable Community Building.,0.01079852506518364,0.05031263083219528,0
fold_4,31754,"The building, as one of the main outputs of the research, has been used as a model for education and replication by different actors in the built environment.",0.025699742138385773,0.05031263083219528,0
fold_4,31754,"The building has not only demonstrated the practical potential of low carbon construction techniques, whilst challenging conventional wisdom, but has also influenced mainstream architectural design practice by showcasing the economic, cultural and environmental potential of low carbon construction.",0.01725059375166893,0.05031263083219528,0
fold_4,31754,Selected images are included below depicting the building and its construction process.,0.01536500733345747,0.05031263083219528,0
fold_4,31754,"Rammed earth walls under construction Interior view of the double timber frame reciprocal roof Public visit to the building while under construction View of the completed building Key findings from the research were presented at a number of national and international events, including The 4th International Conference on Environmental, Cultural, Economic and Social Sustainability, 4-7 January 2008, Trengganu, Malaysia.",0.01632552593946457,0.05031263083219528,0
fold_4,31754,"Sodagar, B., Fieldson, R., Gilroy Scott, B. Design for Sustainable Architecture and Environments.",0.018178414553403854,0.05031263083219528,0
fold_4,31754,"The 24th International Conference on Passive and Low Energy Architecture (PLEA), 22-24 November 2007, Singapore.",0.017287682741880417,0.05031263083219528,0
fold_4,31754,"Sodagar, B., Chilton, J., Gilroy Scott, B. and Lowthrop, N. (2007) Integration of teaching and research: design development for a range of autonomous buildings.",0.030760232359170914,0.05031263083219528,0
fold_4,31754,"The UK-China innovation forum on sustainable building technologies, Beijing and Shanghai, 21-24 June 2011.",0.01548463013023138,0.05031263083219528,0
fold_4,31754,"Sodagar, B. Overall situation of the sustainable building sector in the UK.",0.023217784240841866,0.05031263083219528,0
fold_4,31754,"BRE East Midlands Innovation: Opportunities in Construction using Renewables, EPIC Centre, Lincoln, 9 September 2010.",0.06196063011884689,0.05031263083219528,0
fold_4,31754,"Sodagar, B. Carbon reduction potential of renewable materials.",0.01321433112025261,0.05031263083219528,0
fold_4,31754,"Low Carbon Business Network Conference; Building and living with Bio-renewables, EPIC Centre, Lincoln, 24 November 2009.",0.0416145883500576,0.05031263083219528,0
fold_4,31754,"Sodagar, B. Potential for reducing GHG emissions through the use of bio-renewables.",0.01983542926609516,0.05031263083219528,0
fold_4,31754,"The research remains ongoing, but its dissemination has already demonstrated its impact potential in a number of key areas involving practitioners and professionals, as well as its environmental benefits and its impact on public opinion.",0.004998930264264345,0.05031263083219528,0
fold_4,31754,"In particular there have been: Impacts on practitioners and professional services: Hill Holt Wood Social Enterprise, acting as the industrial partner for the research project, directly benefited from the research by gaining skills and expertise to establish a sustainable design and construction arm for the organisation (www.youtube.com/watch?v=tk-kNtEBDUo).",0.018749771639704704,0.05031263083219528,0
fold_4,31754,"Simons Design, part of the Simons Group, a major construction company in the region, directly benefited from the research through its collaborative work with the research programme which enabled them to be recognised as a pioneer in sustainable construction practice.",0.023091183975338936,0.05031263083219528,0
fold_4,31754,"This visibility resulted in the company winning prestigious contracts, and in addition the practice was awarded ""Business in the Community East Midlands Region Prohelp Award 2007"" for their pro bono work through the Prohelp scheme for their involvement in a number of projects, the most significant of which was the Sustainable Community Building.",0.011937723495066166,0.05031263083219528,0
fold_4,31754,"In addition, a wide range of architectural practices, planners, construction companies, suppliers, manufactures, and local authorities benefited from the research through accessing its findings at different platforms including visits to the building, workshops, conferences, publications and press coverage.",0.006590108387172222,0.05031263083219528,0
fold_4,31754,"Impact on raising awareness of the public: The research has substantially raised the public awareness and acceptance of the potential of sustainable planning and development through a wide — ranging programme of public events, talks, workshops and visits to the building as outlined below.",0.011554840952157974,0.05031263083219528,0
fold_4,31754,It has also resulted in specific changes in policy makers' awareness and behaviours towards the role and potential of low carbon design in safeguarding the environment.,0.0023689151275902987,0.05031263083219528,0
fold_4,31754,"For example, following the involvement of North Kesteven Council in the Sustainable Community Building, the Council commissioned social housing projects in the region built in load-bearing straw-bale construction (reference 1 in Section 3).",0.01133035123348236,0.05031263083219528,0
fold_4,31754,Impacts on the environment: The research has demonstrated significant and quantifiable impacts on the quality of built environment by highlighting the potential of low impact environmentally friendly buildings.,0.00644167885184288,0.05031263083219528,0
fold_4,31754,The Sustainable Community Building has been used as a precedent at national and international levels to demonstrate the practical application of low impact construction techniques and design.,0.015212870202958584,0.05031263083219528,0
fold_4,31754,"For example, Sustain Magazine has selected it as one of the top 10 most sustainable buildings in the UK, making it an important reference point that will underpin future developments in the field.",0.006685332860797644,0.05031263083219528,0
fold_4,31760, This case study draws together a number of research projects led by members of the UoA whose work has had shared thematic goals.,0.015184225514531136,0.13892143964767456,0
fold_4,31760,"Collectively, this research has impacted upon the UK theatre industry's understanding of its international influence.",0.01153702661395073,0.13892143964767456,0
fold_4,31760,"This has served to promote and champion a vibrant culture of international new playwriting in the UK, and also to disperse positive practices internationally to encourage equally vibrant playwriting cultures in communities abroad.",0.01824183203279972,0.13892143964767456,0
fold_4,31760,The research has had effects on the cultural capital of key institutions that support international playwriting and its growth; and formative impact on the praxis of translation and adaptation in the theatre industry.,0.018099436536431313,0.13892143964767456,0
fold_4,31760,"The principal beneficiaries of the impact are key industry institutions and organisations who have a stake in the development of new playwriting, its funding and its outreach (the Royal National Theatre, the Royal Court Theatre, the Young Vic, the Old Vic, ACE, the British Council, etc.).",0.0055316234938800335,0.13892143964767456,0
fold_4,31760,Direct impact is in the transfer of knowledge to industry and NGO stakeholders.,0.0017772711580619216,0.13892143964767456,0
fold_4,31760,Secondary impact is in the implementation of policy and procedure by those organisations (establishing initiatives; moving into new territories).,0.0009703918476589024,0.13892143964767456,0
fold_4,31760,"Indirect and long-term impact will be felt by arts practitioners, audiences and theatres internationally.",0.009021010249853134,0.13892143964767456,0
fold_4,31760,"Additional spin-off and associated research enquiries are also likely to use this research as a springboard for further enquiry. 
 ",0.0023987304884940386,0.13892143964767456,0
fold_4,31760,"The principal focus of this case study is the work of O'Thomas, in collaboration with Elaine Aston of the University of Lancaster, in an AHRC-funded research project, `Creating Cultural Exchange and Change: The Royal Court Theatre's International Department'.",0.06550894677639008,0.13892143964767456,0
fold_4,31760,"The research explores the impact of the Royal Court's international role and methodologies over fifteen years, while it has sought to develop playwriting in a range of countries and regions including the Middle East and Latin America.",0.019022783264517784,0.13892143964767456,0
fold_4,31760,The research aims of this project are to: Extend understanding of the Royal Court's method and process of translating cultures and languages in dramatic forms and contexts.,0.048070892691612244,0.13892143964767456,0
fold_4,31760,Explore how this can relate to and produce social and political change.,0.00695801293477416,0.13892143964767456,0
fold_4,31760,"Provide an assessment of the Court's impact on international cultural development with specific reference to partnership projects in South America and Arab countries, in particular Brazil, Chile and Morocco.",0.021014545112848282,0.13892143964767456,0
fold_4,31760,The research began in 2010 and was subsequently awarded an AHRC Translating Cultures grant which ran from January — August 2012.,0.06276682019233704,0.13892143964767456,0
fold_4,31760,"While the Royal Court project reflects the bulk of this case study, a number of associated projects feed into and consolidate shared themes in the UoA's research through their commitment to contemporary playwriting in the UK and abroad, and to translation studies.",0.040803518146276474,0.13892143964767456,0
fold_4,31760,"In particular, the parallel practical work of O'Thomas as a translator/adapter of new Portuguese language playwriting offers a platform for the development of new international plays; and the work of Jordan as director of the new plays of Carl Djerassi offers an important body of work in professional, public production.",0.026019835844635963,0.13892143964767456,0
fold_4,31760,"Meanwhile, a number of scholars within our research area have focused their archival and critical research into specific playwrights, thus broadening the focus of the research.",0.007614114787429571,0.13892143964767456,0
fold_4,31760,"Amongst these, Adiseshiah (submitting as part of UoA29) has published widely on Caryl Churchill and has organised three symposia on Caryl Churchill (2011), Sarah Kane (2012) and Mark Ravenhill (2013).",0.008320395834743977,0.13892143964767456,0
fold_4,31760,"These symposia have taken place within the context of week-long festivals devoted to the work of each playwright, with performances for general public and school-student audiences and post-show discussions involving the local community.",0.040285490453243256,0.13892143964767456,0
fold_4,31760,"In order to complement and consolidate this thematic area of research, key researchers have been recruited to the school whose work elsewhere has contributed to the understanding of contemporary British playwriting.",0.01612931117415428,0.13892143964767456,0
fold_4,31760,"In particular, Bull's work over several decades has tracked the developing dynamic of British playwriting, and his scholarship continues to document and archive new writing; thus it provides long-term historical context for our contemporary investigations.",0.018879646435379982,0.13892143964767456,0
fold_4,31760,"Meanwhile, Bolton is an Early Career Researcher whose previous appointment at the University of Reading was as post-doctoral researcher for the AHRC-funded project `Giving Voice to the Nation: The Arts Council of Great Britain and the Development of Theatre and performance in Britain, 1945-1995'.",0.027961697429418564,0.13892143964767456,0
fold_4,31760,"Her PhD thesis, `Demarcating Dramaturgy: Mapping Theory onto Practice' (University of Leeds, 2009), explored the differing contributions of the dramaturg in the UK and Germany to those nations' cultures of new writing.",0.0291807409375906,0.13892143964767456,0
fold_4,31760,"More recently, her focus on the work of Simon Stephens both in Britain and Germany, has contributed a significant body of knowledge to the academy.",0.0026392138097435236,0.13892143964767456,0
fold_4,31760,"This includes a critical preface to his play, Three Kingdoms (Methuen, 2012), an extended critical guide to Pornography (Methuen `Student Editions', 2014), an introduction to Blindsided (Methuen, 2014) and a public platform session interviewing the playwright in 2013.",0.029980452731251717,0.13892143964767456,0
fold_4,31760,"Key findings that inform the stated impact: That the Royal Court's international strategies have influenced and enabled diverse theatrical cultures both in the UK and abroad; That an export economy of the arts influences writing for the stage in the UK as well as internationally; That workshop methodologies using translation for both delivery and dialogue can enable `cultural' translation of texts; Discrete knowledge and dissemination of practical methodologies, especially in translation and adaptation; Discrete subject expertise into specific playwrights and their work. 
 ",0.01865479163825512,0.13892143964767456,0
fold_4,31760,The impact from this research can be considered in three ways: 1).,0.002137933624908328,0.13892143964767456,0
fold_4,31760,"Direct impact on the Royal Court Theatre in terms of its practices and approaches to international relations and the development of new playwriting; by extension this has led to wider knowledge within the British subsidised theatre sector; indirectly, this has impacted practitioners, theatres and audiences more widely, thereby diversifying the cultural landscape.",0.004716021474450827,0.13892143964767456,0
fold_4,31760,"Interim findings of this research were presented at a seminar hosted at the Royal Court, `Developing Playwriting Abroad: Translating Cultures and the work of the International Department' (June 2012).",0.05309845507144928,0.13892143964767456,0
fold_4,31760,"This event was chaired by O'Thomas and featured Elyse Dodgson (Royal Court), Mike Bartlett (playwright) and April De Angelis (playwright) as key speakers.",0.02225172147154808,0.13892143964767456,0
fold_4,31760,This event allowed for a knowledge exchange on translating cultures between international seminar participants from the theatre industry.,0.032710280269384384,0.13892143964767456,0
fold_4,31760,Thus it demonstrated how HEIs can successfully bridge a gap between theatres and practitioners in the exchange of working methodologies and their efficacy.,0.010724673047661781,0.13892143964767456,0
fold_4,31760,The Royal Court Theatre highlighted the benefit of this event for its own external engagement with translators and for developing a discourse into translation practice.,0.033415306359529495,0.13892143964767456,0
fold_4,31760,The brokering of new relationships demonstrates the critical role universities can have in providing a forum for collaborations which may endure beyond the scope of the project itself.,0.021784039214253426,0.13892143964767456,0
fold_4,31760,"Since the publication of the Interim Report, the British Council in Chile and São Paulo has used its findings to reflect on the curation and development of arts activities outside the UK.",0.014657474122941494,0.13892143964767456,0
fold_4,31760,"Meetings with cultural agencies, practitioners and scholars in Morocco (Le Centre International des Etudes de Spectacle), Brazil (the British Council) and Chile (the British Council), led to further engagement with local playwrights and dramaturgs.",0.04136954993009567,0.13892143964767456,0
fold_4,31760,The work here was particularly useful in delineating the role of theatre and new writing to capture political events (such as the Arab Spring) and how such work becomes mediated across cultures and languages.,0.016047287732362747,0.13892143964767456,0
fold_4,31760,2).,0.008183237165212631,0.13892143964767456,0
fold_4,31760,"The impact of new plays in production on theatres, audiences, and more generally on the buoyancy of new playwriting in the UK theatre landscape: O'Thomas's work with various schemes (`Connections' at the RNT; `PIIGS' at the Jerwood Theatre Upstairs at the Royal Court and `Feast' at the Young Vic) has contributed to a buoyant culture of international new playwriting, and particularly the work of young playwrights, being produced in the UK.",0.020998168736696243,0.13892143964767456,0
fold_4,31760,"This has helped to continue the work of these theatres and the UK subsidised theatre sector in leading and sustaining the promotion of diverse, multicultural theatre.",0.01889718510210514,0.13892143964767456,0
fold_4,31760,"At the same time, publication of O'Thomas's translated plays consolidates the archiving of this work for future audiences.",0.007345646619796753,0.13892143964767456,0
fold_4,31760,"Jordan's work with the staging of Carl Djerassi's plays has offered public presentation of an important playwright's body of work, exploring the links between science and theatre.",0.02070077322423458,0.13892143964767456,0
fold_4,31760,"The impact of this has not only been on exposing audiences to a significant (new) writer, but also on inviting dialogue between science and the arts.",0.00657889898866415,0.13892143964767456,0
fold_4,31760,"Further production projects with, for example, the Old Vic's `Old Vic, New Voices' scheme has also introduced other new writing.",0.011057143099606037,0.13892143964767456,0
fold_4,31760,"The Lincoln School of Performing Arts also operates a new playwriting and development scheme of its own, `Script This', which runs on a competitive basis and offers rehearsed readings of selected new plays submitted from across the country.",0.012199711985886097,0.13892143964767456,0
fold_4,31760,3).,0.00840373057872057,0.13892143964767456,0
fold_4,31760,"The impact of practical understanding gained from this work (as practice as research), disseminated through scholarly literature: O'Thomas's critical understanding of translation and adaptation has been widely disseminated at conferences and in publications (O'Thomas 2010, 2012), contributing to an understanding of emerging trends in new translation methodologies, which are feeding into pedagogic practices in the field.",0.016924506053328514,0.13892143964767456,0
fold_4,31760,Jordan's dissemination of his working collaboration with Djerassi (Jordan 2012) has also outlined interesting working methodologies involved in the `translation' from text to performance of complex scientific concepts and terminology.,0.02138710953295231,0.13892143964767456,0
fold_4,31760,"His voice in the emergent critical discussion about Science in Theatre is prominent, and reflected in a forthcoming publication and a conference organised for 2014 which will combine academic audiences with a wider public.",0.021838368847966194,0.13892143964767456,0
fold_4,31761, This case study draws together the project-based work of a number of researchers within the UoA 35 based in the Lincoln School of Performing Arts.,0.03544691205024719,0.06803440302610397,0
fold_4,31761,"The thematic link that unites this work is that it has all benefitted marginalized and disempowered communities locally , regionally and nationally by using performance to facilitate dialogue, participation, intervention, and empowerment.",0.01027725264430046,0.06803440302610397,0
fold_4,31761,"`HMP Drake Hall', `Lace Housing' and `Artist in Residence' have each had direct impact, building esteem, creating community cohesion, nurturing shared remembrance and enabling civic inclusion.",0.0027365374844521284,0.06803440302610397,0
fold_4,31761,Together the research has allowed communities to articulate identity through performance.,0.006744801066815853,0.06803440302610397,0
fold_4,31761,`It Happened Here' and `Dambusters 70' have enabled organizations to develop methods for communal engagement and expression.,0.009758684784173965,0.06803440302610397,0
fold_4,31761,"This has generated further commissions (BBC; RAF; Skegness SO Festival), projects (Lincolnshire Social Services), and successful funding bids from Heritage Lottery and European sources (Hoxton Hall; STORM).",0.011969403363764286,0.06803440302610397,0
fold_4,31761,`Hepatitis C' and `LOV Venues' have gained national recognition for developing health awareness and cultural engagement.,0.006034777499735355,0.06803440302610397,0
fold_4,31761,"`Hepatitis C' is shortlisted for a national Nursing Times award for its impact; `LOV Venues' has been recognized by the Paul Hamlyn Foundation as good practice to be rolled out nationally; meanwhile, two academic outputs (from `HMP Drake Hall') have won prestigious prizes from the IFTR and TAPRA. 
 ",0.007260668557137251,0.06803440302610397,0
fold_4,31761,"This case study involves a group of projects that examined the use of performance by, with and for marginalized and disempowered communities.",0.030046546831727028,0.06803440302610397,0
fold_4,31761,"Researchers, including Walsh, Lawrence, Bowtell, O'Thomas, Gaughan and Morrow, explored ideas of empowerment, dialogue, participation and intervention.",0.003844586666673422,0.06803440302610397,0
fold_4,31761,"The concept of community-as-producer/participant-as-producer was central, leading to associated enquiries into the notions of cultural identity and the authorship of personal/community narratives.",0.02633148431777954,0.06803440302610397,0
fold_4,31761,Projects worked with: female prisoners (HMP Drake Hall: Walsh); social service users and providers (Lincolnshire Social Services: O'Thomas/Gaughan); elderly nursing home residents (Lace Housing: Lawrence; Artist in Residence: Bowtell);,0.020589366555213928,0.06803440302610397,0
fold_4,31761,"sufferers of chronic illness, their nursing providers and families (Hepatitis C: Walsh); military personnel living with local Lincolnshire communities (Dambusters 70: Lawrence); diverse ethnic and cultural youth communities in London (It Happened Here: Lawrence); cross-cultural communities in the UK and Europe (STORM:",0.014907884411513805,0.06803440302610397,0
fold_4,31761,"O'Thomas, Lawrence); youth communities as cultural participants and producers (LOV Venues: Morrow).",0.023082805797457695,0.06803440302610397,0
fold_4,31761,The underpinning research considered three principal areas: • 1),0.001815218711271882,0.06803440302610397,0
fold_4,31761,The degree to which marginalised and dispossessed communities can be empowered through performance (HMP Drake Hall; Artist in Residence; LOV Venues); • 2),0.016130385920405388,0.06803440302610397,0
fold_4,31761,The ways in which practical experiential performance can facilitate healthcare and training in the hospital and social services sectors (Hepatitis C; Lincolnshire Social Services; Lace Housing; Artist in Residence); • 3),0.01081527303904295,0.06803440302610397,0
fold_4,31761,"The degree to which site-specific performance can work as a tool for community dialogue and memory (It Happened here, STORM, Dambusters 70).",0.04313122108578682,0.06803440302610397,0
fold_4,31761,1a),0.006287593860179186,0.06803440302610397,0
fold_4,31761,"Research by Walsh (HMP Drake Hall) centred on the experiences of women prisoners, considering how incarcerated individuals might transcend the reduced horizons of the prison environment through the embodied voice of performance.",0.009006625041365623,0.06803440302610397,0
fold_4,31761,It developed through radical performance pedagogies and feminist approaches to inclusive methodologies.,0.00334557075984776,0.06803440302610397,0
fold_4,31761,"Whilst necessarily small in scope (for security reasons), the research explored how performance tactics can be adopted as `resistance' or `compliance'.",0.0019714238587766886,0.06803440302610397,0
fold_4,31761,This dovetails with Walsh's wider exploration of how Greek protestors have performed their circumstances throughout the recent crisis with similar strategies of resistance. 1b),0.013932056725025177,0.06803440302610397,0
fold_4,31761,"Meanwhile, a different community of marginalised participants has been the focus of research by Bowtell (The Artist in Residence), funded by the Centre for Educational Research and Development with support from East Lindsey District Council, into how diverse dance techniques can be used by elderly participants to enable an embodied sense of self and an ownership of their identity.",0.009917941875755787,0.06803440302610397,0
fold_4,31761,"The project led to further initiatives, `The Companions of Skegness' and `Full Bloom', which continue to work with this community.",0.005533465184271336,0.06803440302610397,0
fold_4,31761,1c),0.006827280391007662,0.06803440302610397,0
fold_4,31761,"The collaboration of the LOV Venues (Morrow) has empowered youth audiences to become producers, engaging proactively with cultural provision throughout Lincolnshire in a project set to expand nationwide.",0.024152152240276337,0.06803440302610397,0
fold_4,31761,Work in this area has benefitted from collaboration with social scientists within the University (School of Sport and Exercise Science) to evaluate and process data related to the project.,0.007479012478142977,0.06803440302610397,0
fold_4,31761,2a),0.006626165471971035,0.06803440302610397,0
fold_4,31761,"The Hepatitis C Interactive Theatre process (Walsh) collaborated with healthcare professionals and service users in a verbatim theatre exploration of issues affecting Hepatitis C carriers, their families and partners.",0.025820203125476837,0.06803440302610397,0
fold_4,31761,"This built on practical work, such as Mark Storor's For the Best, exploring the dynamics of participation and performance in the understanding and treatment of chronic health conditions by patients, healthcare providers and families.",0.00818684883415699,0.06803440302610397,0
fold_4,31761,It has been shortlisted for a prestigious national award for raising awareness about Hepatitis C. 2b),0.007445451803505421,0.06803440302610397,0
fold_4,31761,This also intersected with a separate project (Lincolnshire Social Services) in which researchers O'Thomas and Gaughan worked with social services providers to design and establish a training house for the delivery of training through role play.,0.003012079978361726,0.06803440302610397,0
fold_4,31761,"Rigged with cameras and audio equipment, the house offers a simulated environment in which child protection trainees can engage with actors performing as social service users; footage of their handling of user characters can then be fed back and discussed in the classroom environment.",0.007322720251977444,0.06803440302610397,0
fold_4,31761,2c),0.006680344231426716,0.06803440302610397,0
fold_4,31761,Lace Housing (Lawrence) involved student producers in a two month interactive performance process in a Lincoln nursing home.,0.009832598268985748,0.06803440302610397,0
fold_4,31761,"In dialogue with elderly service users with Alzheimer's, the process explored memories of travel, friendship and time.",0.018300337716937065,0.06803440302610397,0
fold_4,31761,"Benefits included increased self-esteem through physical embodiment of experience (service users), exposure to a methodology for exercising and performing memory (carers), and experience of professional practice (student producers as Dramatherapists).",0.006738887168467045,0.06803440302610397,0
fold_4,31761,3a),0.006505872588604689,0.06803440302610397,0
fold_4,31761,It Happened Here (Lawrence) explored the memory of a specific place and its cultural dialogue with local communities.,0.01142512820661068,0.06803440302610397,0
fold_4,31761,The practical process involved fifty 12 to19 year old Hackney residents exploring five heritage sites for their performance potential.,0.030142176896333694,0.06803440302610397,0
fold_4,31761,"Developing a performance methodology to stimulate young people's engagement with and narrative routes through museums, theatres and churches led to two guided performance tours, a film, and two heritage- informed performances.",0.06892412155866623,0.06803440302610397,0
fold_4,31761,"Participants spanned inner London's mix of ethnic, religious and social backgrounds.",0.006066497415304184,0.06803440302610397,0
fold_4,31761,3b),0.007200091611593962,0.06803440302610397,0
fold_4,31761,Dambusters 70 (Lawrence) used verbatim theatre to explore the effects on individual memory of a major national narrative affecting local communities and military personnel in Lincolnshire (the retrospective of the Dambusters raid).,0.017279239371418953,0.06803440302610397,0
fold_4,31761,"3c) STORM (Lawrence; O'Thomas) (funded by the European Union, Education, Audiovisual and Culture Executive Agency: €109,888) was a pan-European project relating to cultural production, translation, dissemination and movement in the performance and heritage sectors.",0.013223659247159958,0.06803440302610397,0
fold_4,31761,"In collaboration with Theatre Companies Fatias de Cá (Tomar, Portugal) and Teatr im Aleksandra Sewruka (Elblag, Poland), STORM explored the collaborative development of a multi-language performance model for non multi-lingual audiences.",0.03225954994559288,0.06803440302610397,0
fold_4,31761,"Key findings that inform the stated impact: The principal research insights stemming from the collected projects within this case study were: that the empowerment of communities is qualitatively improved by focusing on lived experience, remembering, and the archiving of struggle and celebration; that positive effects of performance are emphasised in framing individual and community participation in local, regional and national narratives; that establishing site as a locus for performance-through-discourse strengthens bonds between identity, commonality and creative productivity. 
 ",0.04770415276288986,0.06803440302610397,0
fold_4,31761,1a),0.006287593860179186,0.06803440302610397,0
fold_4,31761,"The HMP Drake Hall project (Walsh: February — August 2012), in collaboration with the charity Women in Prison, the Arts Alliance and Clean Break Theatre Company, involved practical theatre workshops with women at HMP Drake Hall in Staffordshire.",0.0182487815618515,0.06803440302610397,0
fold_4,31761,"The project engaged a core performance group of 15 prisoners, developed a research focus group of 10 further prisoners, and had an audience of 45 prisoners and staff.",0.014191882684826851,0.06803440302610397,0
fold_4,31761,"Coverage targeted the UK female prison population through Women in Prison's Ready Steady Go magazine, enabling a `remote' creative process to all women's prisons in the UK of up to 8,000 readers.",0.004496678709983826,0.06803440302610397,0
fold_4,31761,The process was discussed in an issue of Total Theatre Magazine and was the subject of two prize-winning academic essays (Walsh 2012; Walsh 2013).,0.019570333883166313,0.06803440302610397,0
fold_4,31761,1c),0.006827280391007662,0.06803440302610397,0
fold_4,31761,"The LOV project (Morrow) has had significant impact on arts provision for young people in Lincolnshire: 854 young people have been involved as audience members, 637 as workshop participants, 112 as artists and performers and 137 as decision makers.",0.014351909048855305,0.06803440302610397,0
fold_4,31761,"Forty new artist commissions are in place, 23 new events for young people have been organized, 4 ongoing regional/national partnerships forged, 7 regular groups established as commissioning artists and 3 new jobs created.",0.011439173482358456,0.06803440302610397,0
fold_4,31761,An evaluation of the Lincolnshire One Venue `X-Change' programme is being led by the School of Sport and Exercise Science in the University.,0.0065491884015500546,0.06803440302610397,0
fold_4,31761,"The Paul Hamlyn Foundation has recognised this as a benchmark project for future similar initiatives around the country, and is rolling out similar schemes in rural areas nationwide.",0.0018818806856870651,0.06803440302610397,0
fold_4,31761,2a),0.006626165471971035,0.06803440302610397,0
fold_4,31761,"The Hepatitis C Interactive Theatre process (Walsh: January — April, 2013), in collaboration with United Lincolnshire Hospitals, culminated in a performance to over 50 sector professionals and users.",0.023636823520064354,0.06803440302610397,0
fold_4,31761,The process was shortlisted for the Nursing Times Award for Team of the Year 2013 for promoting awareness of the Hepatitis C Virus.,0.004983705934137106,0.06803440302610397,0
fold_4,31761,Walsh is producing a DVD of performed materials aimed at service providers and users.,0.0024753597099334,0.06803440302610397,0
fold_4,31761,2b),0.007281943690031767,0.06803440302610397,0
fold_4,31761,"Our engagement with Lincolnshire Social Services Training House was piloted in 2011 with 8 social workers, 4 social work trainers and 2 performers in role play scenarios around child protection issues.",0.007654285524040461,0.06803440302610397,0
fold_4,31761,The Learning and Development Officer for Lincolnshire County Council stressed how the initiative had `impacted on the quality of training in Lincolnshire Social Services'.,0.0005008615553379059,0.06803440302610397,0
fold_4,31761,"The project was further developed through 2013 and is expanding to encompass training scenarios relating to domestic abuse, substance abuse and neglect.",0.0030027979519218206,0.06803440302610397,0
fold_4,31761,2c),0.006680344231426716,0.06803440302610397,0
fold_4,31761,"Lace Housing (Lawrence: 2012) involved 3 students, 20 service users and 3 carers and is being considered as a component of the University's Performance Enterprise Initiative to offer graduates professional employment.",0.0032278194557875395,0.06803440302610397,0
fold_4,31761,3a),0.006505872588604689,0.06803440302610397,0
fold_4,31761,"Participant feedback from It Happened Here (Lawrence: 2009) detailed the increased cultural ownership and confidence participants felt as a result of the project, leading to several volunteering as tour guides.",0.01351581048220396,0.06803440302610397,0
fold_4,31761,"Following the project, Hoxton Hall (lead partner) attracted significant Heritage Lottery funding for related projects, and has since received £3 million capital funding, partly to develop an archive of its cultural role for and with the community.",0.012989293783903122,0.06803440302610397,0
fold_4,31761,3b),0.007200091611593962,0.06803440302610397,0
fold_4,31761,Dambusters 70 (Lawrence: March-May 2013) was performed at RAF Scampton on 16 May 2013 as part of the national commemoration.,0.014620903879404068,0.06803440302610397,0
fold_4,31761,"Revisiting personal experience through performance impacted participants (performers), observers (audiences) and communities (local, regional, national), and dissemination allowed this impact to be part of a national memorialisation of historic achievements.",0.012739656493067741,0.06803440302610397,0
fold_4,31761,"It played to an audience of 500 and was adapted for BBC Radio Lincolnshire audience of 30,000 listeners.",0.0076808319427073,0.06803440302610397,0
fold_4,31761,"BBC North also tracked the process, reaching a TV audience of 100,000.",0.0021736908238381147,0.06803440302610397,0
fold_4,31761,The work was seen as audience building for both Radio Lincolnshire and BBC North and offered positive publicity for the RAF.,0.0027602296322584152,0.06803440302610397,0
fold_4,31761,Its impact on enhancing the cultural capital of listeners is evidenced by ongoing/repeat commissions from the BBC.,0.00729546882212162,0.06803440302610397,0
fold_4,31761,"3c) STORM (Lawrence, O'Thomas: May 2011 - April 2012) provided an effective template for collaborating with multi-language partners, offering audiences a new performance methodology and an awareness of how performance can reflect cultural dialogue.",0.006083773914724588,0.06803440302610397,0
fold_4,31761,Our collaboration with East Lindsey District Council directly influenced a successful application for Arts Council Catalyst funding to further performance collaborations between partners.,0.012056889943778515,0.06803440302610397,0
fold_4,31761,"In addition to the discrete impacts noted, this case study has had significant tacit impact on participants, audiences and communities.",0.004168099258095026,0.06803440302610397,0
fold_4,31761,"This has contributed to the building of self-esteem; the bringing together of communities; the shared remembrance of communally-significant events; the civic inclusion of marginalized groups (the elderly, the incarcerated); and the empowering and empowering of marginalised communities.",0.010221512988209724,0.06803440302610397,0
fold_4,31942," Atmospheric science research in the Department of Chemistry, University of Cambridge has played a leading role in demonstrating the depletion of the ozone layer following anthropogenic emissions of halogenated compounds and other Ozone Depleting Substances (ODS).",0.015177992172539234,0.45126691460609436,1
fold_4,31942,This research has been a key input into the series of assessment reports that have made the case to policy makers for the strengthening of the Montreal Protocol.,0.01773419976234436,0.45126691460609436,1
fold_4,31942,"The research underpinning these reports has made a vital contribution to a number of changes to the Protocol that have ensured a more rapid phase-out of a wider range of ODS and their replacements, leading to significant global health and climate benefits during the REF period.",0.01341936644166708,0.45126691460609436,1
